Hostname,Resource Name,IP Address,Alias,Resource,Average,Minimum,Maximum,95th Percentile
CM2606,xe-0/3/1,10.43.114.128,To-CMSDR48,xe-0/3/1,1,1,1,1
SRSDR01,GigabitEthernet0/2/0,10.147.101.133,To-SRSDR10_RING_101_OH,GigabitEthernet0/2/0,1,1,1,1
FNSDR14,ge-0/1/0,10.51.100.132,,ge-0/1/0,1,1,1,1
BMASJP01JR01,ge-1/0/2,10.27.0.128,COM_0_ASJPGCB_BMASG02,ge-1/0/2,1,1,1,1
DC-IIG-SW-12.summitiig.net,Ethernet1/10,172.16.201.50,TO-DC-SW9-Te1/16,Ethernet1/10,1,1,1,1
CMBRC12,ge-0/2/3,10.43.102.128,To-Comilla_Teletalk-SW_CMBRC12A01DS01,ge-0/2/3,1,1,1,1
SHE0003,ge-0/2/0,10.103.203.132,To-To-MYM0010,ge-0/2/0,1,1,1,1
NGRPG02,GigabitEthernet0/2/15,10.109.105.133,UNI:cpcl_231018_046_nb,GigabitEthernet0/2/15,1,1,1,1
HGMDB23,GigabitEthernet0/2/16,10.59.104.128,To-Airtel_HA5505,GigabitEthernet0/2/16,1,1,1,1
PALTAN-POLICY-ROUTER-2.summitgw.net,BD2968,172.16.201.238,@@MD-SOFT-TECHNOLOGY-FENI-#mdst_071118_035_ib#,BD2968,1,1,1,1
NE-Switch01,fa8,172.16.116.4,To-Tejas_EMS1_ETH2,fa8,1,1,1,1
DHMJHB0,ge-0/1/0,10.1.206.131,,ge-0/1/0,1,1,1,1
GPSDR44,Ethernet0/0/0,10.55.105.131,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
NOSNM04,xe-0/3/1,10.119.113.131,To-NOSNM12,xe-0/3/1,1,1,1,1
BOMGW1-Airtel-HO,ge-0/1/1,10.25.100.131,To-BOSDRC01JR01_Protection,ge-0/1/1,1,1,1,1
DHK_X0156,GigabitEthernet0/2/4,10.194.2.129,To-DHK_X2591,GigabitEthernet0/2/4,1,1,1,1
DR-NEXUS-SW-6.summitiig.net,Ethernet1/6,192.168.110.69,DR-AGG-Te-TenGigE0/2/1/7,Ethernet1/6,1,1,1,1
RPMTH02,xe-2/0/3,10.141.101.129,,xe-2/0/3,1,1,1,1
CMSDR18,xe-0/3/0,10.43.112.129,To-CMSDR12,xe-0/3/0,1,1,1,1
NGSNGB01ES01,Port5,172.30.109.18,UNI:NGSNGB01ES01-Eth 1/5-agni_041018_081_nb,Port5,1,1,1,1
MDSDRB01JR01,ge-0/2/0,10.91.0.128,To-DHK_X3429-MDP-BL-RING-1,ge-0/2/0,1,1,1,1
DH-2-HO,ge-0/2/0,10.1.100.175,,ge-0/2/0,1,1,1,1
DH-2-HO,ge-0/2/3,10.1.100.175,,ge-0/2/3,1,1,1,1
PALTAN-SW-5.summitiig.net,Te1/2,172.16.201.97,"Link1-BANGLALINK-PRIMARY buffer 100mb-blnk_050617_06_ic,ODF-2-Tr",Te1/2,1,1,1,1
DHMOPB,ge-0/1/0,10.1.84.131,NNI:DHMOPB-ge-0/1/0-DHMHP7-ge-0/1/1,ge-0/1/0,1,1,1,1
MEH0004-HO,ge-1/1/1,10.223.200.128,To-MEH0003,ge-1/1/1,1,1,1,1
DHK_X1050,GigabitEthernet0/2/8,10.191.1.129,To-DHK_X0765,GigabitEthernet0/2/8,1,1,1,1
DHK_X0099,xe-1/3/1,10.4.16.129,To-DHK_X1133,xe-1/3/1,1,1,1,1
DHKRBC01JR01,xe-3/2/2,10.1.0.130,Tomato_Web_10G_AGG,xe-3/2/2,1,1,1,1
DC-SW-9.summitiig.net,Te1/8,172.16.201.42,RAFIN_ PRIMARY_SAT-IIG-ODF-T1-P4,Te1/8,1,1,1,1
CGGSD4,ge-0/0/0,10.33.10.130,To-GP_CGGSD4,ge-0/0/0,1,1,1,1
JSSDR01,GigabitEthernet0/2/3,10.63.101.128,Alap_DHK_Jessore,GigabitEthernet0/2/3,1,1,1,1
DHK_X3657,GigabitEthernet0/2/23,10.192.4.129,To-DHK_X3899,GigabitEthernet0/2/23,1,1,1,1
DHHMNI,ge-0/2/1,10.1.9.132,,ge-0/2/1,1,1,1,1
KHSLB1-HO-1,GigabitEthernet0/2/17,10.73.150.128,NNI:KHSLB1-HO-1-GE0/2/17-KHSIRR-HO-2-GE0/2/16,GigabitEthernet0/2/17,1,1,1,1
DHJRN1,ge-0/1/0,10.1.80.130,To-DHJRN8,ge-0/1/0,1,1,1,1
DHMHP2,ge-0/2/0,10.1.44.129,Info-Sarker_Krishi_Biponon,ge-0/2/0,1,1,1,1
TNKLH06,ge-0/0/0,10.161.104.132,,ge-0/0/0,1,1,1,1
SPSDRB01JR01,xe-2/0/0,10.145.0.128,To-MDSDRB02JR01,xe-2/0/0,1,1,1,1
DHLAL1,ge-0/1/1,10.1.13.129,To-DHDHN5_Ring-13_OH,ge-0/1/1,1,1,1,1
KUSDR14,GigabitEthernet0/2/0,10.85.102.128,To-KUSDRC01JR01,GigabitEthernet0/2/0,1,1,1,1
KUSDR14,GigabitEthernet0/2/1,10.85.102.128,To-KUSDR05,GigabitEthernet0/2/1,1,1,1,1
DPSDR06,xe-1/0/0,10.47.100.130,RAJ_X0041,xe-1/0/0,1,1,1,1
BSGND03,Ethernet0/0/0,10.15.101.130,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHK_X1126,xe-1/3/0,10.4.2.128,To-CR07-AGG,xe-1/3/0,1,1,1,1
DHJRN1,ge-0/1/1,10.1.80.130,To-DHJRNC,ge-0/1/1,1,1,1,1
RMCNTA01JR01,xe-0/3/0,10.139.100.128,TO-CTG-HILL-TRACK-10G-CGRNG29,xe-0/3/0,1,1,1,1
DHK_X1803,GigabitEthernet0/2/0,10.193.2.130,"HUAWEI, GigabitEthernet0/2/0 Interface",GigabitEthernet0/2/0,1,1,1,1
NTSDRB01JR01,ge-0/0/9,10.113.0.128,To-NTSDRB01ES01_172.30.113.2,ge-0/0/9,1,1,1,1
KUS0003,ge-0/1/1,10.200.201.129,To-KUS0006,ge-0/1/1,1,1,1,1
Barishal-Office,gi28,172.20.16.39,To-Barishal_PoP,gi28,1,1,1,1
MBKLR01,GigabitEthernet0/2/3,10.97.104.129,Info-Sarker Switch Port_Kulaura,GigabitEthernet0/2/3,1,1,1,1
DHBANC01JR01,ge-1/3/4,10.1.0.128,,ge-1/3/4,1,1,1,1
DHBANC01JR01,ge-1/3/6,10.1.0.128,,ge-1/3/6,1,1,1,1
NOBGM26,ge-0/2/2,10.119.101.128,To-BDCOM-DHK-Laxmipur,ge-0/2/2,1,1,1,1
KHU_X0442,GigabitEthernet0/2/2,10.199.3.129,"HUAWEI, GigabitEthernet0/2/2 Interface",GigabitEthernet0/2/2,1,1,1,1
JSSRS27,GigabitEthernet0/2/16,10.63.104.130,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
CGRNG01,ge-0/1/1,10.33.164.129,,ge-0/1/1,1,1,1,1
PPSDR01,GigabitEthernet0/2/23,10.127.101.128,"HUAWEI, GigabitEthernet0/2/23 Interface",GigabitEthernet0/2/23,1,1,1,1
CTG_X0300,ge-1/1/0,10.196.1.128,,ge-1/1/0,1,1,1,1
CTG_X0300,ge-1/1/3,10.196.1.128,,ge-1/1/3,1,1,1,1
CGSKN44,ge-0/2/1,10.33.100.155,To-CTG_X0118,ge-0/2/1,1,1,1,1
CTG_X0300,ge-1/1/2,10.196.1.128,,ge-1/1/2,1,1,1,1
SIR0026,ge-0/2/1,10.149.201.132,To-SIR0021_SRG-TT-RING-201,ge-0/2/1,1,1,1,1
UTTARA-SW5.summitiig.net,Ethernet1/3,172.16.201.110,TO-UTTARA-AGG-Te0/2/0/6,Ethernet1/3,1,1,1,1
MDSDR01A01ES01,Trunk1,172.30.91.2,TO-MDSDR01,Trunk1,1,1,1,1
PUBAIL-HO,xe-0/1/0,10.55.100.128,To-3G_4G_10GE_SCL_DRE01_DRH05_DRE10_GPSDR34_DHDHNA4_183-Active,xe-0/1/0,1,1,1,1
DHK_X0318,ge-0/2/1,10.4.26.129,To-DHK_X0347,ge-0/2/1,1,1,1,1
DHKRBC01JR01P_MX480,xe-1/2/1,10.1.0.152,,xe-1/2/1,1,1,1,1
DHKRBC01JR01P_MX480,xe-1/2/0,10.1.0.152,,xe-1/2/0,1,1,1,1
PALTAN-IIG-AGG.summitiig.net,TenGigE0/3/1/1,172.16.201.241,PALTAN-AGG-TO-PALTAN-CORE-2,TenGigE0/3/1/1,1,1,1,1
MYBLK19,GigabitEthernet0/2/4,10.103.104.131,to CCL_JIF,GigabitEthernet0/2/4,1,1,1,1
DHGULJ,ge-0/1/3,10.1.74.129,,ge-0/1/3,1,1,1,1
DHGULJ,ge-0/1/2,10.1.74.129,,ge-0/1/2,1,1,1,1
TNMZP08,ge-0/2/3,10.161.105.129,,ge-0/2/3,1,1,1,1
CGPCH03,ge-0/2/1,10.33.113.131,To-Ring_113-CGBAK22-OH,ge-0/2/1,1,1,1,1
DHK_X2243,GigabitEthernet0/2/19,10.4.29.129,AmbrIT_DHBANC01_DHK_X2243_1970,GigabitEthernet0/2/19,1,1,1,1
BSJS03_KHU_X0296,xe-0/3/1,10.202.6.128,To-JSABH04,xe-0/3/1,1,1,1,1
RMKPT04,ge-0/2/1,10.139.100.132,,ge-0/2/1,1,1,1,1
PTKLP01,Ethernet0/0/0,10.125.102.128,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHKGN27,ge-0/1/0,10.1.165.130,,ge-0/1/0,1,1,1,1
MBKML13,GigabitEthernet0/2/6,10.97.104.132,UNI:MBKML13-GE0/2/12-adns_111018_042_nd,GigabitEthernet0/2/6,1,1,1,1
EQUINIX-SG1-RTR1,TenGigE0/0/0/8,172.16.201.247,@@ SG-RTR-1-TO-SG-RTR-2-LINK-4 @@,TenGigE0/0/0/8,1,1,1,1
NOBGM29_Router,xe-0/3/0,10.87.101.129,LX_ROBI-RING_101_To-LXSDR12,xe-0/3/0,1,1,1,1
DHPTN17,ge-0/1/0,10.1.148.131,,ge-0/1/0,1,1,1,1
CGPTG14,ge-0/1/0,10.33.101.135,,ge-0/1/0,1,1,1,1
FNSDR48,ge-0/2/0,10.51.110.130,,ge-0/2/0,1,1,1,1
CTG_X0003,xe-1/3/1,10.35.3.128,To-CTG_X0649,xe-1/3/1,1,1,1,1
SHA0007-HO,ge-1/1/1,10.229.200.128,To-SPSDR01,ge-1/1/1,1,1,1,1
DR-NEXUS-SW-6.summitiig.net,Ethernet1/23,192.168.110.69,@@KS-NETWORK-ksnt_080817_03_ic -ODF-3-Tray-8-Port-12@@,Ethernet1/23,1,1,1,1
CGGECC01JR01,ge-1/2/6,10.33.100.129,,ge-1/2/6,1,1,1,1
CGGECC01JR01,ge-1/2/5,10.33.100.129,,ge-1/2/5,1,1,1,1
CGGECC01JR01,ge-1/2/4,10.33.100.129,,ge-1/2/4,1,1,1,1
ITSwSCL4-1,gi52,172.20.16.5,To-ITSwSCL4-1,gi52,1,1,1,1
DHSAB4,ge-0/1/1,10.3.10.131,To-DHPKP6,ge-0/1/1,1,1,1,1
CGPRT1,ge-0/0/0,10.33.11.133,To-GP_CGPRT1,ge-0/0/0,1,1,1,1
BOG0010,ge-0/1/1,10.25.201.128,To_TeleTalk-3G-Service,ge-0/1/1,1,1,1,1
CGPCH14,ge-0/2/0,10.33.104.131,TO-Ring-104_CGBYZ24-OH,ge-0/2/0,1,1,1,1
PTSDR11,GigabitEthernet0/2/16,10.125.101.129,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
DHMJH39,ge-0/2/0,10.1.207.131,To-DHMJH69,ge-0/2/0,1,1,1,1
RAJ0071,ge-0/2/0,10.133.201.130,To-RAJ4017_RAJ-TT-RING-201,ge-0/2/0,1,1,1,1
DHSAVU,ge-0/0/2,10.1.41.129,,ge-0/0/2,1,1,1,1
RJSDRB01JR01,ge-1/2/1,10.129.0.128,To-RJPNG19,ge-1/2/1,1,1,1,1
JYPBB01,ge-0/2/1,10.69.101.128,,ge-0/2/1,1,1,1,1
JYPBB01,ge-0/2/0,10.69.101.128,,ge-0/2/0,1,1,1,1
DHBANC01JR01,ge-2/3/7,10.1.0.128,To-DHK_B5082_BL-Site-Ring151,ge-2/3/7,1,1,1,1
SGSDRP01ES01,Port4,172.30.149.14,ADNSL_Summit-to-SGSDRP01JR01_2668,Port4,1,1,1,1
DHK_X2624,GigabitEthernet0/2/4,10.194.6.130,"HUAWEI, GigabitEthernet0/2/4 Interface",GigabitEthernet0/2/4,1,1,1,1
NOMJD20,ge-0/1/2,10.119.109.130,,ge-0/1/2,1,1,1,1
NOMJD20,ge-0/1/3,10.119.109.130,,ge-0/1/3,1,1,1,1
NOMJD20,ge-0/1/0,10.119.109.130,,ge-0/1/0,1,1,1,1
NOMJD20,ge-0/1/1,10.119.109.130,,ge-0/1/1,1,1,1,1
DHKRBC01JR01,ge-2/2/6,10.1.0.130,To-DHFRM2-Ring6,ge-2/2/6,1,1,1,1
BRAMT01,GigabitEthernet0/2/23,10.125.103.128,TO-BRAMT01A01DS01_Switch,GigabitEthernet0/2/23,1,1,1,1
DHUTAN,ge-0/1/0,10.1.87.131,To-DHUAT2,ge-0/1/0,1,1,1,1
JPMDG02,Ethernet0/0/0,10.147.101.129,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHKTL11,ge-0/1/0,10.1.114.129,,ge-0/1/0,1,1,1,1
SGROY13,ge-0/1/1,10.149.102.135,,ge-0/1/1,1,1,1,1
DHUTAB,ge-0/1/2,10.1.51.128,,ge-0/1/2,1,1,1,1
CGFTK64,ge-0/1/0,10.33.122.131,,ge-0/1/0,1,1,1,1
GBSDR03,ge-0/2/2,10.53.101.128,,ge-0/2/2,1,1,1,1
GBSDR03,ge-0/2/3,10.53.101.128,,ge-0/2/3,1,1,1,1
GBSDR03,ge-0/2/0,10.53.101.128,,ge-0/2/0,1,1,1,1
DHBDAG,ge-0/1/2,10.3.6.128,,ge-0/1/2,1,1,1,1
DHPTN19,ge-0/2/2,10.1.147.131,To-DHK_X1603,ge-0/2/2,1,1,1,1
SYUSHC01JR01,ge-1/1/2,10.153.0.131,To-Sylhet_NE40_GE-2/1/9,ge-1/1/2,1,1,1,1
DHJATD,ge-0/0/2,10.1.59.132,,ge-0/0/2,1,1,1,1
DHJATD,ge-0/0/0,10.1.59.132,,ge-0/0/0,1,1,1,1
MBJRI01A01ES01,Port1,172.30.97.14,IIG_Bijoy_Online,Port1,1,1,1,1
FN3203,xe-0/3/1,10.51.100.129,COM_RING100_FN3203-CMCDGB01JR01,xe-0/3/1,1,1,1,1
KHU_X0076,GigabitEthernet0/2/6,10.203.3.129,To-KHU_X0858,GigabitEthernet0/2/6,1,1,1,1
DHHZR05,ge-0/1/0,10.1.123.129,,ge-0/1/0,1,1,1,1
MYSDRP01JR01,ge-1/3/3,10.103.100.128,To-MYKETR-HO_MYM-GP-AGG-RING-2,ge-1/3/3,1,1,1,1
DHK_X0516,GigabitEthernet0/2/5,10.191.9.128,"HUAWEI, GigabitEthernet0/2/5 Interface",GigabitEthernet0/2/5,1,1,1,1
DHK_X0591,xe-1/3/0,10.4.3.132,To-DHK_X0802,xe-1/3/0,1,1,1,1
FN3203,ge-0/1/2,10.51.100.129,To-CM2607-MX-104,ge-0/1/2,1,1,1,1
TNKLH03-PAGG,GigabitEthernet0/2/17,10.161.100.129,"HUAWEI, GigabitEthernet0/2/17 Interface",GigabitEthernet0/2/17,1,1,1,1
NGSDRC01ES1,Port1,172.30.109.10,To_BracNet_DHK_to_NarayanganjPOP,Port1,1,1,1,1
GPCG1I,GigabitEthernet0/2/0,10.55.1.130,To-GPJDPF_GP-Ring-1_OH,GigabitEthernet0/2/0,1,1,1,1
KHU_X1068,GigabitEthernet0/2/1,10.202.5.128,"HUAWEI, GigabitEthernet0/2/1 Interface",GigabitEthernet0/2/1,1,1,1,1
DHK_X0373,ge-1/1/0,10.4.5.130,,ge-1/1/0,1,1,1,1
DHK_X0373,ge-1/1/1,10.4.5.130,,ge-1/1/1,1,1,1,1
JHMHS01A01JR01,GigabitEthernet0/2/0,10.67.0.131,To-JHKOT01,GigabitEthernet0/2/0,1,1,1,1
DHMRPK,xe-0/3/0,10.1.38.131,To-DHSAB6_Ring-38_OH,xe-0/3/0,1,1,1,1
CGANW18,ge-0/1/1,10.33.129.132,CGANW42,ge-0/1/1,1,1,1,1
BGSDR07,GigabitEthernet0/2/16,10.9.101.128,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
DHBANC01JR01,xe-4/2/9,10.1.0.128,To-Earthtel,xe-4/2/9,1,1,1,1
BGFKR12,GigabitEthernet0/2/16,10.9.101.132,To-3G_4G_2XGE_SCL_BGSDR03_KHRPS01_307_Backup,GigabitEthernet0/2/16,1,1,1,1
DHK_X4895,xe-1/3/0,10.192.9.128,To-GZ03-AGG,xe-1/3/0,1,1,1,1
GBSDR02,ge-0/2/0,10.53.101.129,,ge-0/2/0,1,1,1,1
CGPTG08,ge-0/2/1,10.33.101.132,To-Ring_101_CGPTG23,ge-0/2/1,1,1,1,1
KCSDRA01JR01,ge-0/2/0,10.71.100.128,To-TT_KHA0027-HO,ge-0/2/0,1,1,1,1
PALTAN-IIG-AGG.summitiig.net,TenGigE0/3/0/5,172.16.201.241,PALTAN-AGG-TO-PALTAN-CORE-2-Te1/0/0,TenGigE0/3/0/5,1,1,1,1
SYDKS30,Ethernet0/0/0,10.153.107.130,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHMRP28,ge-0/1/0,10.1.193.130,,ge-0/1/0,1,1,1,1
NAW0015,ge-0/1/1,10.31.201.130,To_TeleTalk-3G-Service,ge-0/1/1,1,1,1,1
DHKGN21,ge-0/2/0,10.1.222.129,,ge-0/2/0,1,1,1,1
PTSDR01,Ethernet0/0/0,10.125.101.130,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHBAS7,ge-0/1/0,10.1.55.132,To-DHBASD,ge-0/1/0,1,1,1,1
MBSDR02,GigabitEthernet0/2/25,10.97.103.131,To-CRSLMGW1,GigabitEthernet0/2/25,1,1,1,1
MBSDR02,GigabitEthernet0/2/24,10.97.103.131,To-HGSDR01,GigabitEthernet0/2/24,1,1,1,1
PBISRA01ECS01,Port4,172.30.121.2,Tomato_Web_Summit-to-PBISR01,Port4,1,1,1,1
MNSRK21,GigabitEthernet0/2/15,10.1.171.130,UNI:ilkl_141118_003_nb,GigabitEthernet0/2/15,1,1,1,1
DHKTL22-AGG,xe-1/3/0,10.1.100.137,,xe-1/3/0,1,1,1,1
RAN4015,ge-0/2/0,10.141.204.128,To-RAN0017-HO_RNP-TT-RING-204,ge-0/2/0,1,1,1,1
DHSTR13,ge-0/1/0,10.1.110.133,To-Ring_110-DHSTR05-OH,ge-0/1/0,1,1,1,1
MAN0005,ge-0/2/0,10.225.203.128,To-MGSNG27,ge-0/2/0,1,1,1,1
MYFLB01,GigabitEthernet0/2/23,10.103.101.132,To_Millenium_Mymensingh-to-MYFLB01_3763,GigabitEthernet0/2/23,1,1,1,1
BOSJP03,ge-0/1/7,10.25.105.128,NNI:BOSJP03-ge-0/1/7-BOSJPA01ECS01_BOSJP03-Eth1/24,ge-0/1/7,1,1,1,1
DHTEJ16,ge-0/2/2,10.1.142.135,,ge-0/2/2,1,1,1,1
CTG_X0317,ge-1/1/1,10.222.2.128,,ge-1/1/1,1,1,1,1
CTG_X0317,ge-1/1/0,10.222.2.128,,ge-1/1/0,1,1,1,1
CRSLMGW1,xe-2/0/1,10.153.100.132,To-SYSDR01,xe-2/0/1,1,1,1,1
DHKRBC01ES01,Port6,172.30.2.74,Ranks_ITT uplink,Port6,1,1,1,1
NGSNG56,GigabitEthernet0/2/1,10.109.105.129,To_DR_Ring-105--NGARH01_OH,GigabitEthernet0/2/1,1,1,1,1
DHKGN43,ge-0/2/1,10.1.164.131,To-Ring_164-DHKGN11-OH,ge-0/2/1,1,1,1,1
CGKTL44,ge-0/1/0,10.33.114.128,,ge-0/1/0,1,1,1,1
DHKFR18,ge-0/2/1,10.1.139.130,To-DHKFR14_Ring-139_OH,ge-0/2/1,1,1,1,1
SYBSW01,GigabitEthernet0/2/6,10.153.107.131,UNI:bbts_281118_011_nb,GigabitEthernet0/2/6,1,1,1,1
KUKMK01,GigabitEthernet0/2/17,10.85.102.131,"HUAWEI, GigabitEthernet0/2/17 Interface",GigabitEthernet0/2/17,1,1,1,1
NKSDR01-AGG,GigabitEthernet0/2/0,10.115.100.128,To_Innovative_OL_11-MHK_NKSDR01,GigabitEthernet0/2/0,1,1,1,1
CGPTG13,xe-0/3/1,10.33.136.130,To-CGPTG18,xe-0/3/1,1,1,1,1
MDRJR13,GigabitEthernet0/2/16,10.91.100.130,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
DHMRP10,ge-0/2/0,10.1.129.128,To-DHMRPB01JR01_Ring-129_OH+UG,ge-0/2/0,1,1,1,1
CXSDRC01JR01,ge-0/1/3,10.45.0.130,To-CTG_X0517,ge-0/1/3,1,1,1,1
DC-IIG-SW-12.summitiig.net,Ethernet1/14,172.16.201.50,@@ CYBER-COMMUNICATION-PRI-10G-IIG-ODF-T12-P10 @@,Ethernet1/14,1,1,1,1
GPSDRB01JR01,ge-0/3/2,10.55.0.129,To-DHK_X3899-GPR-BL-R-4,ge-0/3/2,1,1,1,1
KHU_G1426,GigabitEthernet0/2/17,10.85.101.133,To-KUDLP02,GigabitEthernet0/2/17,1,1,1,1
CGPCH20,ge-0/2/1,10.33.104.128,TO-Ring-104_CGBYZ55-OH,ge-0/2/1,1,1,1,1
CGAJM1,ge-0/1/1,10.33.14.129,To-CGHHS1,ge-0/1/1,1,1,1,1
DHPTN08,ge-0/1/2,10.1.183.128,,ge-0/1/2,1,1,1,1
DHTO1F,ge-0/1/1,10.1.72.128,To-DHWLTI,ge-0/1/1,1,1,1,1
DHPTN08,ge-0/1/1,10.1.183.128,,ge-0/1/1,1,1,1,1
DHMRP17,ge-0/1/2,10.1.128.128,To-DHK_X0854,ge-0/1/2,1,1,1,1
SYGLP24,GigabitEthernet0/2/3,10.153.106.129,CCL_TrustBnkATM_SylhetCant_214,GigabitEthernet0/2/3,1,1,1,1
DHK_X3566,xe-1/3/1,10.192.10.129,To-GPSDRB01,xe-1/3/1,1,1,1,1
DHK_X0824,ge-1/1/1,10.4.22.132,,ge-1/1/1,1,1,1,1
DHK_X0824,ge-1/1/0,10.4.22.132,,ge-1/1/0,1,1,1,1
DHADBV,xe-0/3/1,10.1.49.132,To-DHSHMD_Ring-49_OH,xe-0/3/1,1,1,1,1
DHK_X0316,xe-1/3/1,10.4.24.130,To-DHKRBC01,xe-1/3/1,1,1,1,1
DPHKM01,xe-0/3/0,10.47.100.133,,xe-0/3/0,1,1,1,1
DPHKM01,xe-0/3/1,10.47.100.133,,xe-0/3/1,1,1,1,1
DHK_X2141,xe-1/3/0,10.192.8.128,To-GZ03,xe-1/3/0,1,1,1,1
CGPTG13,xe-0/3/0,10.33.136.130,To-CGAGBC01JR01,xe-0/3/0,1,1,1,1
DHPKP5,ge-0/1/1,10.1.16.133,,ge-0/1/1,1,1,1,1
DHPKP5,ge-0/1/0,10.1.16.133,,ge-0/1/0,1,1,1,1
DHPKP5,ge-0/1/3,10.1.16.133,,ge-0/1/3,1,1,1,1
DHPKP5,ge-0/1/2,10.1.16.133,,ge-0/1/2,1,1,1,1
DHKTL22-AGG,ge-1/0/1,10.1.100.137,,ge-1/0/1,1,1,1,1
SYBLG03-AGG,GigabitEthernet0/2/19,10.153.100.131,79_Innovative_SYSMLI_SYBLG03,GigabitEthernet0/2/19,1,1,1,1
SYBNB03-AGG,GigabitEthernet0/2/5,10.153.100.129,To-SYL_X0514,GigabitEthernet0/2/5,1,1,1,1
UTTARA-AGG-RTR.summitiig.net,TenGigE0/2/0/10,172.16.201.237,TO-UTR-CORE-1-Te3/0/21,TenGigE0/2/0/10,1,1,1,1
DHPTN51,ge-0/2/0,10.1.148.129,To-DHMJH30,ge-0/2/0,1,1,1,1
DHSVRC01JR01,ge-1/1/2,10.1.0.143,To-DHK_X5139-GPR-BL-R-2,ge-1/1/2,1,1,1,1
DHSVRC01JR01,ge-1/1/3,10.1.0.143,To-DHK_X1610-GPR-BL-R-4,ge-1/1/3,1,1,1,1
DHSVRC01JR01,ge-1/1/0,10.1.0.143,To-MGPMGI_GP_RING_1,ge-1/1/0,1,1,1,1
DHSVRC01JR01,ge-1/1/1,10.1.0.143,To-DHK_X4409-MNG-BL-RING-2,ge-1/1/1,1,1,1,1
Client_ADN_SW,1-Jan,172.30.1.210,,1-Jan,1,1,1,1
BOSJP03,ge-0/1/1,10.25.105.128,,ge-0/1/1,1,1,1,1
CDALM01A01ES01,Port18,172.30.41.6,ComputerComplex_DHKToCDALM01_YT,Port18,1,1,1,1
Client_ADN_SW,4-Jan,172.30.1.210,,4-Jan,1,1,1,1
KHU_X0061,GigabitEthernet0/2/1,10.223.1.129,"HUAWEI, GigabitEthernet0/2/1 Interface",GigabitEthernet0/2/1,1,1,1,1
DH82MOHA01ES1,Port9,172.30.2.3,To-DH69MOHA01ES1,Port9,1,1,1,1
DHUTRC01JR01P_MX480,et-1/1/0,10.1.0.154,To-Summit_P,et-1/1/0,1,1,1,1
MDRJR13,GigabitEthernet0/2/26,10.91.100.130,MDSDRB01JR01_2nd_10GE,GigabitEthernet0/2/26,1,1,1,1
MASDR24,Ethernet0/0/0,10.93.101.130,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHK_X2138,ge-1/1/1,10.225.3.130,,ge-1/1/1,1,1,1,1
DHK_X2138,ge-1/1/0,10.225.3.130,,ge-1/1/0,1,1,1,1
SKSDR03,ge-1/0/0,10.143.101.129,,ge-1/0/0,1,1,1,1
SYFNCP01JR01,GigabitEthernet0/2/17,10.153.0.128,Fenchugonj_PGCB_Office,GigabitEthernet0/2/17,1,1,1,1
DHSN3M,ge-0/2/0,10.1.47.130,To-DHSNP2_Ring-47_OH,ge-0/2/0,1,1,1,1
DHKAKH,ge-0/2/1,10.3.3.131,To-Summit-Core,ge-0/2/1,1,1,1,1
SCL-IIG-CTG-AGG.summitiig.net,Te5/0/1,172.16.201.246,IIG_CTG_MONITORING_SERVER,Te5/0/1,1,1,1,1
CMJTP1,xe-0/3/1,10.43.2.129,To-CMHMN1,xe-0/3/1,1,1,1,1
CGSKN27,ge-0/1/1,10.33.128.128,,ge-0/1/1,1,1,1,1
DHKBNE,ge-0/2/0,10.1.96.130,To-Ring_96-DHKBNR-OH,ge-0/2/0,1,1,1,1
PAT0007,ge-0/1/1,10.13.201.130,To-PTMZG01,ge-0/1/1,1,1,1,1
SCL-ITC-DC-RTR.summitgw.net,TenGigE0/0/0/2,172.16.205.240,DC_ITC_R_TO_DR_ITC_CLIENT_SW_Secondary_sitc_100515_10_tc_sitc_10,TenGigE0/0/0/2,1,1,1,1
DIN0003,ge-0/1/0,10.47.203.128,,ge-0/1/0,1,1,1,1
DIN0003,ge-0/1/1,10.47.203.128,,ge-0/1/1,1,1,1,1
CDALM01,Ethernet0/0/0,10.85.103.129,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
KHAZA-HO,xe-0/1/3,10.1.0.132,To-GP_HO_2ND_LINK_10GE,xe-0/1/3,1,1,1,1
KHAZA-HO,xe-0/1/1,10.1.0.132,To-DHBNIC01JR01-1st_Link_10GE,xe-0/1/1,1,1,1,1
